0,536
0.0726792,1072
0.109274,1608
0.109737,2144
0.14587,2680
0.146332,3216
0.146794,3752
0.147257,4288
0.182465,4824
0.182927,5360
0.18339,5896
0.183852,6432
0.184314,6968
0.184777,7504
0.185239,8040
0.185702,8576
0.21906,9112
0.219522,9648
0.219985,10184
0.220447,10720
0.22091,11256
0.221372,11792
0.221834,12328
0.222297,12864
0.223684,8040
0.224146,8576
0.255655,9112
0.256118,9648
0.25658,10184
0.257042,10720
0.257505,11256
0.257967,11792
0.25843,12328
0.258892,12864
0.259354,13400
0.259817,13936
0.260279,14472
0.260742,15008
0.261204,6432
0.261204,6476
0.296874,8576
0.297337,9112
0.33347,6968
0.33347,7009
0.53347,536
0.570065,1072
0.60666,1608
0.643255,2144
0.64418,2680
0.680313,3216
0.681238,3752
0.716908,3484
0.71737,4020
0.717833,4556
0.718295,1876
0.718295,2029
0.718758,2170
0.71922,2302
0.719682,2426
0.919682,536
0.956278,1072
0.992873,1340
0.993335,1554
1.02993,1738
1.03039,1903
1.06653,2053
1.06699,2192
1.06745,2323
1.10312,2446
1.10358,2563
1.10405,2675
1.10451,2782
1.13972,2885
1.14018,2984
1.14064,3080
1.1411,3173
1.14157,3263
1.17631,3351
1.17677,3436
1.17724,3519
1.1777,3600
1.17816,3679
1.17862,3757
1.21291,3833
1.21337,3907
1.21383,3980
1.21429,4052
1.21476,4122
1.21522,4191
1.21568,4259
1.2495,4326
1.24996,4392
1.25043,4457
1.25089,4521
1.25135,4584
1.25181,4646
1.25228,4707
1.2861,4768
1.28656,4828
1.28702,4887
1.28748,4945
1.28795,5003
1.28841,5060
1.28887,5116
1.28933,5172
1.32269,5227
1.32315,5281
1.32362,5335
1.32408,5388
1.32454,5441
1.325,5493
1.32547,5545
1.32593,5596
1.32639,5647
1.35929,5697
1.35975,5747
1.36021,5796
1.36067,5845
1.36114,5894
1.3616,5942
1.36206,5990
1.36252,6037
1.36299,6084
1.36345,6131
1.39588,6177
1.39634,6223
1.39681,6269
1.39727,6314
1.39773,6359
1.39819,6404
1.39866,6448
1.39912,6492
1.39958,6536
1.40004,6579
1.40051,6622
1.43248,6665
1.43294,6708
1.4334,6750
1.43386,6792
1.43433,6834
1.43479,6876
1.43525,6917
1.43571,6958
1.43618,6999
1.43664,7040
1.4371,7080
1.43756,7120
1.46907,7160
1.46954,7200
1.47,7239
1.47046,7278
1.47092,7317
1.47138,7356
1.47185,7395
1.47231,7433
1.47277,7471
1.47323,7509
1.4737,7547
1.47416,7585
1.47462,7622
1.50567,7659
1.50613,7696
1.50659,7733
1.50706,7770
1.50752,7806
1.50798,7842
1.50844,7878
1.5089,7914
1.50937,7950
1.50983,7986
1.51029,8021
1.51075,8056
1.51122,8091
1.51168,8126
1.54226,8161
1.54273,8196
1.54319,8231
1.54365,8265
1.54411,8299
1.54458,8333
1.54504,8367
1.5455,8401
1.54596,8435
1.54642,8469
1.54689,8502
1.54735,8535
1.54781,8568
1.54827,8601
1.54874,8634
1.57886,8667
1.57932,8700
1.57978,8733
1.58025,8765
1.58071,8797
1.58117,8829
1.58163,8861
1.5821,8893
1.58256,8925
1.58302,8957
1.58348,8989
1.58394,9020
1.58441,9051
1.58487,9082
1.58533,9113
1.58579,9144
1.61545,9175
1.61592,9206
1.61638,9237
1.61684,9268
1.6173,9298
1.61777,9328
1.61823,9358
1.61869,9388
1.61915,9418
1.61962,9448
1.62008,9478
1.62054,9508
1.621,9538
1.62146,9568
1.62193,9598
1.62239,9627
1.62285,9656
1.65205,9685
1.65251,9714
1.65297,9743
1.65344,9772
1.6539,9801
1.65436,9830
1.65482,9859
1.65529,9888
1.65575,9917
1.65621,9945
1.65667,9973
1.65714,10001
1.6576,10029
1.65806,10057
1.65852,10085
1.65898,10113
1.65945,10141
1.65991,10169
1.68864,10197
1.68911,10225
1.68957,10253
1.69003,10281
1.69049,10308
1.69096,10335
1.69142,10362
1.69188,10389
1.69234,10416
1.69281,10443
1.69327,10470
1.69373,10497
1.69419,10524
1.69466,10551
1.69512,10578
1.69558,10605
1.69604,10632
1.6965,10659
1.72524,10685
1.7257,10711
1.72616,10737
1.72663,10763
1.72709,10789
1.72755,10815
1.72801,10841
1.72848,10867
1.72894,10893
1.7294,10919
1.72986,10945
1.73033,10971
1.73079,10997
1.73125,11023
1.73171,11049
1.73218,11075
1.73264,11100
1.7331,11125
1.73356,11150
1.76183,11175
1.7623,11200
1.76276,11225
1.76322,11250
1.76368,11275
1.76415,11300
1.76461,11325
1.76507,11350
1.76553,11375
1.766,11400
1.76646,11425
1.76692,11450
1.76738,11475
1.76785,11500
1.76831,11524
1.76877,11548
1.76923,11572
1.7697,11596
1.77016,11620
1.77062,11644
1.79843,11668
1.79889,11692
1.79935,11716
1.79982,11740
1.80028,11764
1.80074,11788
1.8012,11812
1.80167,11836
1.80213,11860
1.80259,11884
1.80305,11908
1.80352,11932
1.80398,11956
1.80444,11980
1.8049,12003
1.80537,12026
1.80583,12049
1.80629,12072
1.80675,12095
1.80722,12118
1.80768,12141
1.83502,12164
1.83549,12187
1.83595,12210
1.83641,12233
1.83687,12256
1.83734,12279
1.8378,12302
1.83826,12325
1.83872,12348
1.83919,12371
1.83965,12394
1.84011,12417
1.84057,12440
1.84104,12463
1.8415,12486
1.84196,12509
1.84242,12531
1.84289,12553
1.84335,12575
1.84381,12597
1.84427,12619
1.84474,12641
1.87162,12663
1.87208,12685
1.87254,12707
1.87301,12729
1.87347,12751
